gen,avgA,avgP,topA,topP,topADomStrat,topPDomStrat,topAStrategies,topPStrategies,topABirthGen,topPBirthGen,topADelta,topPDelta,topAEquation,topPEquation,spec,run
1,-1.0003787493592236,0.03904606832415044,-0.9567984494680428,0.37272638087169757,AddTreeWithAdd,AddXD,DivXD|MultXD|SkipD|AddTreeWithAdd|SkipD|AddToLeafR|ReplaceBranchXR|MultXD|AddTreeWithAdd|AddXD|ReplaceBranchR|DivXD|AddTreeWithAdd|AddToLeafR|AddTreeWithMult,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|MultXD|AddXD|AddToLeafR,0,0,8782.5,0,(((((((((5)*(x))*(((x)+(3))*(((3)*(4))+(3))))+(((7)*(x))-(0)))/(x))*((9)+(7)))*(x))+(x))/(x)),((((((((0)-(5))/((0)/(7)))+((0)/(5)))/(x))+(((7)-(8))/((6)-(3))))*(x))+(x)),5*x*x*x+2*x+7,1
2,-0.9800965432446936,0.3355450659426768,-0.900120331046499,0.5885606876088608,SkipD,AddTreeWithDiv,AddRandomSubTreeR|AddXD|ReplaceBranchR|AddTreeWithAdd|SkipD|DivXD|AddTreeWithMult|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|SkipD|SkipD|MultXD|AddTreeWithMult|SkipD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|MultXD|AddXD|AddToLeafR,1,0,30042.5,0,((((x)*((8)*(((x)*(4))*((5)-(8)))))/(x))*((9)*(6))),((((((((((x)+(3))+((7)/(9)))-((2)-(((9)*(7))+((x)/(9)))))/((4)/(0)))+((6)/(4)))/(x))+((8)-(9)))*(x))+(x)),5*x*x*x+2*x+7,1
3,-0.9737605467722555,0.5729461362134162,-0.968013165584389,0.7287570556100039,AddTreeWithAdd,AddXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|MultXD|AddXD|AddToLeafR,2,0,3092.8481738158225,0,(((((((2)*(1))+((((9)-(9))+((4)+(8)))*(((9)+(8))*((5)*(((1)-(9))-(x))))))-(x))/(x))+(x))/(x)),(((((((((((0)*(9))*(((0)/(x))*((x)-(8))))*((((3)*(6))*(0))*((x)+(5))))+((((2)*(9))*((x)*(5)))*((x)+((x)/((0)*(x))))))/(x))+(x))/((7)/(x)))+((4)/(7)))*(x))+(x)),5*x*x*x+2*x+7,1
4,-0.9740190612229425,0.3536890126554981,-0.9657232156802781,0.732835850269384,AddTreeWithAdd,AddTreeWithDiv,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|MultXD|AddXD|AddToLeafR,2,3,4382.717386936256,0,(((((((((8)+(9))*((7)-(((2)-(0))-((6)*(8)))))*(((9)+(9))*(x)))+((4)*((1)-(6))))-(x))/(x))+(x))/(x)),(((((((((((0)-(6))-((0)-((3)*(x))))*(((4)*(6))+((0)*((1)-(x)))))*((((((4)/(0))-((4)-(6)))+(6))+((2)+(4)))+(((7)*(x))/((x)+(((7)*(4))/((x)/(4)))))))/((2)/(8)))+(x))/(x))+(x))*(x))+(x)),5*x*x*x+2*x+7,1
5,-0.9692122468971219,0.3909852467165313,-0.9381018834185957,0.6881087753936309,AddTreeWithAdd,AddXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|MultXD|AddXD|AddToLeafR,3,4,15138.5,0,(((((((((9)*(7))*((8)+(1)))*((x)*((6)*((3)-(7)))))+(((2)*(0))*(((x)+(2))+(7))))-(x))/((5)-(4)))+(x))/(x)),((((((((2)+(2))/(((4)*(x))/(0)))+(x))/(x))+((1)/(((9)-(9))/(4))))*(x))+(x)),5*x*x*x+2*x+7,1
6,-0.9747204608621312,0.5253479633730255,-0.9675151033863881,0.7391632485147676,AddTreeWithAdd,AddTreeWithDiv,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|MultXD|AddXD|AddToLeafR,3,4,3427.454371850592,0,(((((((((1)+(2))*(((3)+(7))*(9)))*((x)*(((0)-(8))*(3))))+((1)*(2)))-(x))/(x))+(x))/(x)),(((((((((((4)*(5))*((8)+(1)))*(((1)*((2)/(0)))*(((0)*(3))-((8)*((7)/(3))))))-((((4)+(7))+((2)*(((4)*(8))-(6))))+(((7)+(x))/((x)+((x)/(x))))))/(x))+(x))/(x))+((6)/(x)))*(x))+(x)),5*x*x*x+2*x+7,1
7,-0.9721360614004242,0.5167350343563589,-0.9589110810671554,0.7226324672685657,AddTreeWithAdd,AddXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD|SubXD|DivXD|AddToLeafR,4,5,7423.586602009322,0,(((((((((((5)-(2))*(6))+(3))*((x)-(7)))*((x)*(x)))*((((4)-(4))-(8))*(((8)-(1))+(7))))-((6)-(8)))/(x))+(x))/(x)),(((((((((((((0)-(4))-(9))*(((7)/(6))*(5)))*(((5)*(6))+((3)-((6)+(2)))))*((((x)+((4)/(0)))*((8)+(1)))*(((0)-(x))/(((9)-(5))+((x)/((5)/(4)))))))/(x))+(x))/(x))+(x))+(x))-(x))/(x)),5*x*x*x+2*x+7,1
8,-0.9748614821909429,0.3243166229785685,-0.9703303204619266,0.44221520941101317,AddTreeWithAdd,DivXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|SubXD|DivXD|AddToLeafR,7,7,2645.5984523809525,0,((((((((5)*(((5)-(x))*(9)))*((((7)+(7))*(7))*(x)))+((2)-(((2)*(3))+((7)-(2)))))-(x))/((2)+(7)))+(x))/(x)),((((((8)+(3))/(((3)*((0)+(2)))/(x)))+((x)/((0)/(9))))-(x))/(x)),5*x*x*x+2*x+7,1
9,-0.9757602435545335,0.4193114708194017,-0.9746262427289506,0.5823638646060871,AddTreeWithAdd,DivXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|SubXD|DivXD|AddToLeafR,7,7,1689.067380952381,0,((((((((((x)+(3))+(0))*(((7)-((7)-(7)))+(7)))*((3)-(9)))+((1)-(7)))-(x))+(x))+(x))/(x)),(((((((((1)/(0))-((5)/(((x)/(4))*(x))))/(2))+((6)/((7)*(4))))/(x))+((6)+(x)))-(x))/(x)),5*x*x*x+2*x+7,1
10,-0.9750221114415716,0.4433560123518078,-0.9712977189428477,0.5832712529716625,AddTreeWithAdd,DivXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|SubXD|DivXD|AddToLeafR,9,8,3127.4075424382713,0,(((((((((4)*((3)-(8)))*(((2)*(4))-(1)))*((x)*((5)*(8))))+((((4)+(7))+((9)*(x)))*((x)+(7))))-(x))/(x))+(x))/(x)),((((((x)+((((0)/((9)+(5)))/((0)*(0)))/(8)))/(x))+(x))-(x))/(x)),5*x*x*x+2*x+7,1
11,-0.9759956816868467,0.5070551346302538,-0.9749063767273194,0.5838688397792834,AddTreeWithAdd,DivXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|SubXD|DivXD|AddToLeafR,10,8,1583.8589880952381,0,(((((((((((5)+(4))*(7))*(9))+(6))*((8)-(4)))+(((5)*(7))*((((2)-(2))+(2))+(7))))-(x))/((3)-(1)))+(x))/(x)),((((((((((3)*(8))+(3))+((((8)*(0))-((x)/(0)))/(x)))/(((1)/(6))/(2)))+(x))/(x))+(x))-(x))/(x)),5*x*x*x+2*x+7,1
12,-0.9740186409504936,0.3688822198434736,-0.9709988893963936,0.5834674432052935,AddTreeWithAdd,DivXD,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|SubXD|DivXD|AddToLeafR,10,10,2881,0,(((((((((x)+(1))*(x))*(((4)*(2))*(((4)+((2)-(5)))+((3)+(8)))))+(((2)*(8))*(((8)-(3))+(7))))-(x))*(x))+(x))/(x)),(((((((((((5)*(4))-((2)+((5)*(7))))-(((4)*((4)-(1)))+((x)*((x)+((8)/(0))))))-((((1)*(6))*((x)+((1)*(5))))+((((6)/(1))-((6)/(0)))/(((6)*(0))+((x)/(x))))))/(x))+(x))/(x))+(x))-(x))/(x)),5*x*x*x+2*x+7,1
13,-0.9753979639688529,0.3906415668389493,-0.972460679084825,0.6995726156804368,AddTreeWithAdd,AddTreeWithDiv,AddTreeWithAdd|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd|DivXD|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|AddTreeWithSub|AddXD|AddToLeafR|ReplaceBranchR|DivXD,AddTreeWithSub|DivXD|AddXD|ReplaceBranchR|DivXD|AddXD|MutateTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddToLeafR|SubXD|DivXD|AddToLeafR,12,8,2212.150833333333,0,((((((((((1)-((x)+(7)))+((2)*((6)-(x))))*(x))*((x)*(x)))+(((3)+(4))*((3)-((5)+(1)))))*(x))/(x))+(x))/(x)),(((((((((((6)/(3))+(((1)/(7))*(7)))+((7)*((2)-(4))))-((6)/((x)+((x)/((1)+(1))))))/((9)/(0)))+(x))/((0)-(9)))+(x))-(x))/(x)),5*x*x*x+2*x+7,1
