generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
32,0.9999999999999895,0.9999999999999651,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategyAddXD,StrategyReplaceBranchR,32,32,(((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))+(x))*(x))*(x))*(x))*(x)),(((x)+(8))/(x)),5*x*x*x,1
33,0.9999999999999895,0.9998999999995516,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategyMultXD,StrategyReplaceBranchR,33,33,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((1)+(x))/(x))/(x))/(x))/(x)),5*x*x*x,1
34,0.9998024999999596,0.9998999999997237,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategyAddXD,StrategyReplaceBranchR,34,34,(((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))+(x))*(x))*(x))*(x))*(x)),(((0)+(5))/(x)),5*x*x*x,1
35,0.9999999999999895,0.9999999999990621,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyReplaceBranchR,35,35,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((0)*(0))/(x))/(x))/(x))/(x)),5*x*x*x,1
36,0.9999999999999851,0.999999999998618,0.9999999999999903,0.9999999999999997,0.9999999999999903,0.9999999999999997,StrategySkipD,StrategyReplaceBranchR,36,36,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((((((5)-((x)*(0)))*(((x)*(x))*((x)*(x))))*(((x)*(x))*((4)*(3))))/(x))/(x))/(x))/(x))/(x)),5*x*x*x,1
37,0.9894208808840541,0.9952875968266163,0.9999999999999903,0.9999999999999986,0.9999999999999903,0.9999999999999986,StrategySkipD,StrategyReplaceBranchR,37,37,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((4)-(8)),5*x*x*x,1
38,0.9999999999999895,0.9999999999984525,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategyMutateTerminalR,StrategyReplaceBranchR,38,38,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((0)-(0))/(x))/(x)),5*x*x*x,1
39,0.9922974999999049,0.9957000486198143,0.9999999999999903,0.9999999999999997,0.9999999999999903,0.9999999999999997,StrategySkipD,StrategyReplaceBranchR,39,39,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((7)-(1))/(x))/(x)),5*x*x*x,1
40,0.9999999999999851,0.9999999999981205,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyReplaceBranchR,40,40,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((7)*(3))*((0)*(9)))*(((x)*(x))*((x)*((x)*((x)+(5))))))/(x))/(x))/(x))/(x)),5*x*x*x,1
41,0.9999999999999895,0.9994999999995282,0.9999999999999903,1,0.9999999999999903,1,StrategySkipD,StrategyReplaceBranchR,41,41,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((((5)+(3))+(x))/(x))/(x))/(x))/(x)),5*x*x*x,1
42,0.9999999999999895,0.9999999999996365,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyMutateNonTerminalR,42,42,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((6)*(9))*(((x)+(2))*((x)-(x))))*(((x)-(8))*((x)*((0)-(6)))))/(x))/(x))/(x))/(x)),5*x*x*x,1
43,0.9999999999999895,0.999799999998061,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyReplaceBranchR,43,43,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((0)-(9))/(x))/(x))/(x)),5*x*x*x,1
44,0.9999999999999895,0.9999999999998609,0.9999999999999903,1,0.9999999999999903,1,StrategySkipD,StrategyReplaceBranchR,44,44,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((5)-(7))*(((x)+(x))+((x)*(x))))*(((x)*(x))*((x)-(2))))/(x))/(x))/(x))/(x)),5*x*x*x,1
45,0.9999999999999895,0.9999999999999498,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyDivXD,45,45,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((8)*(1)),5*x*x*x,1
46,0.9951981152838023,0.9976005853358909,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyMutateNonTerminalR,46,46,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((2)*(6)),5*x*x*x,1
47,0.9990124999999139,0.9994000534221422,0.9999999999999903,0.9999999999999999,0.9999999999999903,0.9999999999999999,StrategySkipD,StrategyReplaceBranchR,47,47,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((5)*((9)*(7)))*(((x)*(x))*((x)*(x))))*((5)-(3)))/(x))/(x))/(x))/(x)),5*x*x*x,1
48,0.9986174999999432,0.9993000063102125,0.9999999999999903,0.9999999999999997,0.9999999999999903,0.9999999999999997,StrategySkipD,StrategyReplaceBranchR,48,48,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((x)*(4))/(x))/(x))/(x)),5*x*x*x,1
49,0.9982224900038257,0.999100009150028,0.9999999999999903,0.9999999999999994,0.9999999999999903,0.9999999999999994,StrategySkipD,StrategyReplaceBranchR,49,49,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((5)*((x)*(x)))*((x)*(5)))*((5)+(4)))/(x))/(x))/(x))/(x)),5*x*x*x,1
50,0.9999999999999895,0.9999999999834154,0.9999999999999903,0.9999999999999994,0.9999999999999903,0.9999999999999994,StrategySkipD,StrategyDivXD,49,49,((((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((5)*((x)*(x)))*((x)*((5)*(5))))+(((4)/(x))/((x)/((x)/(x))))),5*x*x*x,1
1,-0.9237421892532741,-0.00019373340007094065,-0.3233819824539197,0.08114007195964863,-0.3233819824539197,0.08114007195964863,StrategyMultXD,StrategyMutateTerminalR,1,1,((((((8)+(5))*(x))*(x))*(((9)-(4))*(((2)-((8)*(x)))-(5))))*((x)*(x))),(((((4)+(7))*((x)-(1)))-(x))/(x)),5*x*x*x,2
2,-0.8360957720664952,0.07623690463174912,-0.06654506777284616,0.16710792531299515,-0.06654506777284616,0.16710792531299515,StrategySkipD,StrategyReplaceBranchR,2,2,((((((((6)*(x))*(x))*((x)*(x)))-((x)/(((3)/(8))*(2))))*(x))*(x))*((6)-(0))),(((((((x)+(9))*((6)*(5)))-((9)*(0)))+(x))+(x))+(x)),5*x*x*x,2
3,-0.5941310668361998,0.2286443009296358,0.5392213172781016,0.368851081000834,0.5392213172781016,0.368851081000834,StrategySkipD,StrategyAddTreeWithMult,3,3,(((((((((5)-(x))*(x))*(((x)*(x))*(x)))*(x))+(x))*(x))+(x))+(x)),((((9)+(4))+(x))/(x)),5*x*x*x,2
4,-0.2214805796396389,0.426713622476627,0.8217294405259236,0.5867877614784787,0.8217294405259236,0.5867877614784787,StrategyAddXD,StrategyAddXD,4,4,((((((((((x)-(1))*(x))*((x)*(x)))*(x))*(x))+(x))*(x))+(x))*(x)),((((((((5)*((8)+(x)))-(((2)*(9))-((3)-(x))))*(((x)*(1))*((((9)+(5))-(9))*((x)*(((2)+(9))*(x))))))/(x))-(x))+(x))/(x)),5*x*x*x,2
5,0.1512793546651957,0.609764869306844,0.8700827871056842,0.7632478391284725,0.8700827871056842,0.7632478391284725,StrategyMutateNonTerminalR,StrategyAddTreeWithSub,5,5,((((((((((0)-(3))+(x))*((x)*(((4)*(2))*(x))))+(x))+(x))*(x))*(x))*(x))*(x)),(((((((x)-(7))*((((6)*(1))*(7))+((7)*((9)+((1)+((0)-(0)))))))-(x))+(x))/(x))/(x)),5*x*x*x,2
6,0.3805230883430169,0.7144444589172797,0.8419884598471233,0.8185330386434633,0.8419884598471233,0.8185330386434633,StrategyMultXD,StrategyDivXD,6,6,(((((((((9)-((0)-(9)))*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x)),((((((((x)*((1)*(7)))*(((5)+(0))*((0)*(x))))*(((x)*(3))*((6)+((1)-(6)))))-(x))+(x))/(x))/(x)),5*x*x*x,2
7,0.5830412246106805,0.8030934754855498,0.9722420845594318,0.9049177781515919,0.9722420845594318,0.9049177781515919,StrategyAddTreeWithMult,StrategySkipD,7,7,((((((((((5)*((x)*(x)))*((x)*(x)))*((x)*(6)))+(x))*(x))*(x))*(x))+(x))*(x)),((((((((4)-(3))+(x))*(((x)*(x))*((x)*((x)+(2)))))+(x))-(x))/(x))/(x)),5*x*x*x,2
8,0.7052512099301773,0.858021571221138,0.9766236480476224,0.930170172578253,0.9766236480476224,0.930170172578253,StrategyMultXD,StrategyAddTreeWithAdd,8,8,((((((((((6)-(x))*(x))*((x)*((x)*(x))))-(x))*(x))*(x))*(x))+(x))*(x)),(((((((((6)-(9))*(x))*((x)+(((x)+(3))*(x))))*(((x)*(2))*((x)*((x)*(x)))))/(x))-(x))/(x))/(x)),5*x*x*x,2
9,0.7716336423168723,0.8938357183004804,0.9999476645263947,0.967323904112138,0.9999476645263947,0.967323904112138,StrategySkipD,StrategyReplaceBranchR,9,9,((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))*(x)),(((x)-(4))-(x)),5*x*x*x,2
10,0.8266312302086186,0.9211834478871479,0.9998882824409047,0.9620221901805762,0.9998882824409047,0.9620221901805762,StrategyAddXD,StrategyMutateNonTerminalR,10,10,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((((((((5)*((0)+(x)))*((4)*(3)))*(((x)*(x))*((x)*((x)+((x)*(x))))))/(x))/(x))-(x))+(x))/(x))/(x)),5*x*x*x,2
11,0.9015701058798841,0.956493063867623,0.9999121558799051,0.9948097523156203,0.9999121558799051,0.9948097523156203,StrategyAddXD,StrategySubXD,11,11,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((0)+(8))-(((x)+(0))*((5)*((3)+((x)*(x))))))-(x))-(x)),5*x*x*x,2
12,0.9345164323401104,0.9723393121840244,0.9999211680830733,0.9999003011144975,0.9999211680830733,0.9999003011144975,StrategySubXD,StrategyAddXD,12,12,((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(8))/(x)),5*x*x*x,2
13,0.9827894351972849,0.992146778550393,0.9999584989390226,0.9999930863463397,0.9999584989390226,0.9999930863463397,StrategyMutateNonTerminalR,StrategyReplaceBranchXR,13,13,(((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x)),(((((5)*((7)+(8)))*((x)-((x)+(9))))-((x)+(3)))/(x)),5*x*x*x,2
14,0.9935976140624786,0.9955426127113962,0.9999690547413789,0.9999978755555332,0.9999690547413789,0.9999978755555332,StrategyMutateNonTerminalR,StrategyReplaceBranchR,14,14,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(0))-(x)),5*x*x*x,2
15,0.9984069243921735,0.9978412832580489,0.9999478368197978,0.9999986861641849,0.9999478368197978,0.9999986861641849,StrategyAddXD,StrategyMutateTerminalR,15,15,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(x))/(x)),5*x*x*x,2
16,0.9998640266698722,0.9988579473573509,0.9999468745107033,0.9999986786823648,0.9999468745107033,0.9999986786823648,StrategyMultXD,StrategyMutateNonTerminalR,16,16,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((((((5)*((7)-(1)))-((x)-((x)*(3))))-(((0)*(x))*((6)+(2))))/(x))-(x))/(x))-(x)),5*x*x*x,2
17,0.999872773144495,0.999263842626946,0.9999476369968715,0.9999992556530208,0.9999476369968715,0.9999992556530208,StrategyAddXD,StrategySkipD,17,17,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)*(x)),5*x*x*x,2
18,0.9994590815734644,0.9984783693719795,0.9999587101507721,0.9999987853580631,0.9999587101507721,0.9999987853580631,StrategySkipD,StrategyReplaceBranchXR,18,18,((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))*(x)),((((((x)+(8))+(3))-(x))/(x))/(x)),5*x*x*x,2
19,0.9990675229626861,0.9997293779377554,0.9999590280981862,0.99999896251956,0.9999590280981862,0.99999896251956,StrategyAddXD,StrategyReplaceBranchXR,19,19,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((x)+(7))/(x))/(x)),5*x*x*x,2
20,0.993259641533491,0.9969383090510714,0.9999468066345965,0.9999983808263075,0.9999468066345965,0.9999983808263075,StrategySkipD,StrategyReplaceBranchR,20,20,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(6))/(x)),5*x*x*x,2
21,0.9995976288081849,0.9990796656916102,0.9999477719551656,0.9999989936886605,0.9999477719551656,0.9999989936886605,StrategyAddXD,StrategyReplaceBranchXR,21,21,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((((5)*((x)*(x)))*((x)+(9)))+(((x)*(x))*((0)-(x))))-(x))/(x))/(x)),5*x*x*x,2
22,0.9970584814609363,0.9980581185658179,0.9999349128106807,0.9999986866105911,0.9999349128106807,0.9999986866105911,StrategyAddXD,StrategySubXD,22,22,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((((5)*(1))*(((7)*(0))-((x)*(2))))-(((2)+(7))*((x)*((x)+((x)*(x))))))+(x))/(x))/(x)),5*x*x*x,2
23,0.9951965459996456,0.9988890367419213,0.9999588933809593,0.9999974512986056,0.9999588933809593,0.9999974512986056,StrategyAddXD,StrategyAddXD,23,23,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(3))/(x)),5*x*x*x,2
24,0.9997968060229987,0.9999946171947117,0.9999476699580128,0.9999986960819676,0.9999476699580128,0.9999986960819676,StrategySubXD,StrategyReplaceBranchR,24,24,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(1))/(x)),5*x*x*x,2
25,0.9981580689132642,0.9997252699527382,0.9999471968515118,0.999998529583623,0.9999471968515118,0.999998529583623,StrategySubXD,StrategyAddRandomSubTreeR,25,25,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(1))/(x)),5*x*x*x,2
26,0.9873174395780552,0.9954970153339865,0.9999360298522276,0.9999976806140451,0.9999360298522276,0.9999976806140451,StrategySkipD,StrategyReplaceBranchXR,26,26,((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))*(x)),((((((((x)+(0))*((x)-((2)+(7))))-(((x)*(x))*((x)*(((3)-(7))+((x)*(x))))))/(x))-(x))/(x))/(x)),5*x*x*x,2
27,0.9994822345866143,0.9997947924180757,0.9999598843183768,0.9999989910730221,0.9999598843183768,0.9999989910730221,StrategyAddXD,StrategyAddXD,27,27,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)-(5)),5*x*x*x,2
28,0.9986941318091634,0.9993878657882443,0.9999585094080611,0.9999989714483192,0.9999585094080611,0.9999989714483192,StrategyAddXD,StrategyAddRandomSubTreeR,28,28,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((((((5)+(4))*((x)*(x)))*((x)*((x)*(x))))-(((x)*(x))*((x)*((x)+((x)*(5))))))-(x))/(x))/(x)),5*x*x*x,2
29,0.9998810663276398,0.9998967546521577,0.9999594373195868,0.9999986822835183,0.9999594373195868,0.9999986822835183,StrategyAddXD,StrategyDivXD,29,29,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(0))/(x)),5*x*x*x,2
30,0.99987662512052,0.9998961750565882,0.9999449300930274,0.9999989349014438,0.9999449300930274,0.9999989349014438,StrategySkipD,StrategyDivXD,30,30,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))+(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(8))/(x)),5*x*x*x,2
31,0.9983331450699399,0.9994719282488308,0.9999483721640563,0.9999984145585488,0.9999483721640563,0.9999984145585488,StrategyAddXD,StrategySubXD,31,31,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)-(9))/(x)),5*x*x*x,2
32,0.9998866100768479,0.9999971557240961,0.9999999222328267,0.9999989816786328,0.9999999222328267,0.9999989816786328,StrategySkipD,StrategyReplaceBranchXR,32,32,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(3))/(x)),5*x*x*x,2
33,0.9998754923327045,0.9997968279514677,0.9999999222328267,0.9999989642787321,0.9999999222328267,0.9999989642787321,StrategySubXD,StrategyDivXD,33,33,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(3))/(x)),5*x*x*x,2
34,0.9998872750962857,0.9999971717990256,0.9999999222328267,0.9999984169475169,0.9999999222328267,0.9999984169475169,StrategyAddXD,StrategyReplaceBranchR,34,34,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((((5)*((x)*(x)))*((4)-(9)))-(((x)*(6))-(6)))-(x))/(x))/(x)),5*x*x*x,2
35,0.9971538498709791,0.9991581283118991,0.9999999222328267,0.9999991892577317,0.9999999222328267,0.9999991892577317,StrategyAddXD,StrategyReplaceBranchXR,35,35,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(4))/(x)),5*x*x*x,2
36,0.9999447490033861,0.999998615738635,0.9999999222328267,0.9999999258667914,0.9999999222328267,0.9999999258667914,StrategyMultXD,StrategyAddTreeWithAdd,36,36,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)-(4))/(x)),5*x*x*x,2
37,0.9999851604387608,0.9999995854517452,0.9999999222328267,0.9999999930736352,0.9999999222328267,0.9999999930736352,StrategyMultXD,StrategyReplaceBranchXR,37,37,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((((1)*(9))-(((x)+(7))*((x)*((9)*(3)))))/(x))-(x))/(x)),5*x*x*x,2
38,0.9999999222328276,0.9997999979977908,0.9999999222328267,0.9999999980756015,0.9999999222328267,0.9999999980756015,StrategyMultXD,StrategyDivXD,38,38,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(4))/(x)),5*x*x*x,2
39,0.9999999222328276,0.9999999980019706,0.9999999222328267,0.9999999980568133,0.9999999222328267,0.9999999980568133,StrategyAddXD,StrategyDivXD,39,39,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)*(8)),5*x*x*x,2
40,0.9999999222328276,0.9999999980296667,0.9999999222328267,0.9999999980563103,0.9999999222328267,0.9999999980563103,StrategyAddXD,StrategyReplaceBranchXR,40,40,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)*(6)),5*x*x*x,2
41,0.9999999222328276,0.9999999980546267,0.9999999222328267,0.9999999980568965,0.9999999222328267,0.9999999980568965,StrategyAddXD,StrategyAddRandomSubTreeR,41,41,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)+(9)),5*x*x*x,2
42,0.9999998798298319,0.9999999969835288,0.9999999222328267,0.999999996997812,0.9999999222328267,0.999999996997812,StrategyAddXD,StrategyReplaceBranchXR,42,42,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)-(8)),5*x*x*x,2
43,0.9997646832226811,0.9999900259116435,0.9999999222328267,0.9999999979782811,0.9999999222328267,0.9999999979782811,StrategyAddXD,StrategyDivXD,43,43,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)*(2)),5*x*x*x,2
44,0.9999659909626698,0.9999991487488118,0.9999999222328267,0.999999994893384,0.9999999222328267,0.999999994893384,StrategyAddXD,StrategyDivXD,44,44,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(x))/(x)),5*x*x*x,2
45,0.9999999222328276,0.9999999980529153,0.9999999222328267,0.999999998073835,0.9999999222328267,0.999999998073835,StrategyMultXD,StrategyReplaceBranchXR,45,45,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)-(2)),5*x*x*x,2
46,0.9950819350216119,0.9973446694828361,0.9999999222328267,0.9999999957987745,0.9999999222328267,0.9999999957987745,StrategyAddXD,StrategyDivXD,46,46,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((7)*(4))-((x)*(8)))/(x))/(x)),5*x*x*x,2
47,0.999999879829883,0.9999999969869389,0.9999999222328267,0.9999999970145914,0.9999999222328267,0.9999999970145914,StrategySubXD,StrategyReplaceBranchXR,47,47,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)+(8)),5*x*x*x,2
48,0.9999988699186473,0.9999999659190607,0.9999999222328267,0.9999999970328314,0.9999999222328267,0.9999999970328314,StrategyAddXD,StrategyDivXD,48,48,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)-(9)),5*x*x*x,2
49,0.9999999222328276,0.9999999980533155,0.9999999222328267,0.9999999980689569,0.9999999222328267,0.9999999980689569,StrategySkipD,StrategyReplaceBranchXR,49,49,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)+(6)),5*x*x*x,2
50,0.9999999222328276,0.9999999980572676,0.9999999222328267,0.9999999980689569,0.9999999222328267,0.9999999980689569,StrategyAddXD,StrategyReplaceBranchXR,49,49,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)+(6)),5*x*x*x,2
1,-0.904291852136319,0.011321039208744022,-0.22576510518124018,0.10839793995348686,-0.22576510518124018,0.10839793995348686,StrategyAddRandomSubTreeR,StrategySkipD,1,1,((((((((8)*(x))*(((x)*(7))*(x)))*((x)*(x)))+(x))+(x))*((1)-(4)))*(x)),((((((((2)*(3))-((8)*(2)))-((x)+(6)))+((x)-(1)))*(x))/(x))/(x)),5*x*x*x,3
2,-0.8013472472306953,0.09473163718393554,0.29858094175086763,0.20939749449819822,0.29858094175086763,0.20939749449819822,StrategyAddXD,StrategyMultXD,2,2,(((((((((8)*((0)-((x)+(0))))*(x))*(((9)*(8))*(x)))+(x))*(x))*(x))+(x))*(x)),((((((((5)*((x)+(2)))*(((6)+(8))*((0)-(3))))*(((1)*(5))+(((0)+(0))-(((6)-(6))-(x)))))*(x))+(x))/(x))/(x)),5*x*x*x,3
3,-0.5466291554965571,0.26200074820691516,0.41638241622697136,0.4253435390964661,0.41638241622697136,0.4253435390964661,StrategyAddTreeWithSub,StrategyAddRandomSubTreeR,3,3,(((((((5)*((((7)*(7))-(3))+(6)))*((x)*(x)))*(x))*((x)*(4)))*(x))*(x)),((((9)-(0))*(8))/((4)+(3))),5*x*x*x,3
4,-0.26424096667005437,0.42442974532227334,0.6712704516528147,0.5496743257641018,0.6712704516528147,0.5496743257641018,StrategyAddToLeafR,StrategyAddTreeWithAdd,4,4,((((((((5)*(x))*((x)*(x)))*((7)*(x)))*(x))*(x))*(x))*(x)),(((((((x)+(6))+((8)-(x)))*(((9)*(x))*((6)+((0)+(x)))))+((5)+(8)))/(x))/(x)),5*x*x*x,3
5,0.044394714880030606,0.5742709030595683,0.9947529609819261,0.7277959565656272,0.9947529609819261,0.7277959565656272,StrategyAddXD,StrategyDivXD,5,5,((((((((((1)-(x))*(x))*((x)*(x)))+(x))*(x))+(x))*(x))*(x))*(x)),(((((((((5)*((1)+(1)))*(((x)+(1))*((6)*(5))))-(((4)+(((9)+(7))+(x)))*((x)+((x)*((x)+((1)+(6)))))))*(x))/(x))/(x))-(x))/(x)),5*x*x*x,3
6,0.3563625548848124,0.7084220651332006,0.9943902281818612,0.8229001351085106,0.9943902281818612,0.8229001351085106,StrategyAddXD,StrategyMutateTerminalR,6,6,((((((((((((5)*(x))*(x))*((x)*(x)))-(x))*(x))+(x))+(x))+(x))*(x))*(x))*(x)),(((((((7)+(1))*(6))+((1)+(5)))+(x))/(x))-(x)),5*x*x*x,3
7,0.6465255575192213,0.8489424479157808,0.9999999986029493,0.9363999365110466,0.9999999986029493,0.9363999365110466,StrategyDivXD,StrategyAddRandomSubTreeR,7,7,(((((((((((((5)*(x))*((x)*(x)))/(x))*(x))*(x))*(x))+(x))*(x))+(x))*(x))*(x))*(x)),(((x)-((x)+(9)))-(x)),5*x*x*x,3
8,0.8004659814632773,0.9129912107340823,0.9999999986029493,0.977292176804259,0.9999999986029493,0.977292176804259,StrategyAddXD,StrategyReplaceBranchR,8,8,(((((((((((((5)*(x))*((x)*(x)))/(x))*(x))*(x))*(x))+(x))*(x))+(x))*(x))*(x))*(x)),(((((((8)*(1))*(((9)/(5))*((x)*(x))))+(((x)*((x)+(2)))+(((3)+(9))*((x)*((x)*(x))))))-(x))/((1)-(7)))/(x)),5*x*x*x,3
